Unnamed: 0.1,name,club_x,Unnamed: 0,nationality,position,club_y,birth_year,games,games_starts,minutes,cards_yellow,cards_red,minutes_90s,goals,shots,shots_free_kicks,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_short,passes_medium,passes_long,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,tackles,tackles_won,dribble_tackles,dribbled_past,blocks,interceptions,clearances,errors,touches,touches_live_ball,dribbles,miscontrols,dispossessed,passes_received,fouls,fouled,ball_recoveries,aerials_won,"aerials_lost,",FC 25,FC 24,FIFA 23,FIFA 22,FIFA 21,FIFA 20,FIFA 19,FIFA 18,FIFA 17,FIFA 16,FIFA 15,FIFA 14/25,FIFA 13,FIFA 12,FIFA 11,FIFA 10,FIFA 09,FIFA 08,FIFA 07,injury_type,start_date,end_date,duration,injury_year
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,ankle injury,2020-12-18,2020-12-21,3.0,2020.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,groin injury,2020-11-01,2020-11-07,6.0,2020.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,knock,2020-07-23,2020-07-31,8.0,2020.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,knock,2020-01-02,2020-01-09,7.0,2020.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,hamstring injury,2019-12-11,2019-12-13,2.0,2019.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,groin injury,2019-10-06,2019-10-24,18.0,2019.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,knee injury,2019-04-10,2019-05-31,51.0,2019.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,head injury,2019-03-03,2019-03-08,5.0,2019.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,fractured toe,2019-02-24,2019-03-01,5.0,2019.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,foot injury,2019-02-06,2019-02-08,2.0,2019.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,hamstring injury,2019-01-20,2019-02-03,14.0,2019.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,hamstring injury,2018-12-02,2018-12-07,5.0,2018.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,calf injury,2018-10-28,2018-11-02,5.0,2018.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,groin strain,2016-11-30,2016-12-11,11.0,2016.0
145.0,aaron-cresswell,West Ham United,514.0,eng ENG,DF,West Ham,1989.0,14.0,14.0,1240.0,2.0,0.0,13.8,0.0,5.0,2.0,680.0,867.0,11118.0,5112.0,409.0,296.0,120.0,704.0,161.0,20.0,1.0,3.0,81.0,32.0,13.0,6.0,6.0,10.0,13.0,14.0,33.0,0.0,950.0,950.0,6.0,3.0,5.0,583.0,7.0,5.0,68.0,22.0,"13.0,",74.0,77.0,,,,,,,,,,,,,,,,,,knee injury,2016-07-23,2016-10-15,84.0,2016.0
281.0,aaron-hickey,Brentford FC,998.0,sct SCO,DF,Brentford,2002.0,9.0,8.0,679.0,4.0,0.0,7.5,0.0,3.0,0.0,229.0,287.0,3256.0,931.0,161.0,88.0,23.0,256.0,31.0,6.0,0.0,1.0,13.0,0.0,20.0,14.0,8.0,6.0,9.0,10.0,11.0,0.0,369.0,369.0,25.0,5.0,4.0,228.0,7.0,17.0,32.0,4.0,"4.0,",76.0,76.0,,,,,,,,,,,,,,,,,,ankle injury,2022-10-10,2022-12-31,82.0,2022.0
281.0,aaron-hickey,Brentford FC,998.0,sct SCO,DF,Brentford,2002.0,9.0,8.0,679.0,4.0,0.0,7.5,0.0,3.0,0.0,229.0,287.0,3256.0,931.0,161.0,88.0,23.0,256.0,31.0,6.0,0.0,1.0,13.0,0.0,20.0,14.0,8.0,6.0,9.0,10.0,11.0,0.0,369.0,369.0,25.0,5.0,4.0,228.0,7.0,17.0,32.0,4.0,"4.0,",76.0,76.0,,,,,,,,,,,,,,,,,,surgery,2021-04-03,2021-06-07,65.0,2021.0
281.0,aaron-hickey,Brentford FC,998.0,sct SCO,DF,Brentford,2002.0,9.0,8.0,679.0,4.0,0.0,7.5,0.0,3.0,0.0,229.0,287.0,3256.0,931.0,161.0,88.0,23.0,256.0,31.0,6.0,0.0,1.0,13.0,0.0,20.0,14.0,8.0,6.0,9.0,10.0,11.0,0.0,369.0,369.0,25.0,5.0,4.0,228.0,7.0,17.0,32.0,4.0,"4.0,",76.0,76.0,,,,,,,,,,,,,,,,,,shoulder injury,2021-02-28,2021-03-13,13.0,2021.0
281.0,aaron-hickey,Brentford FC,998.0,sct SCO,DF,Brentford,2002.0,9.0,8.0,679.0,4.0,0.0,7.5,0.0,3.0,0.0,229.0,287.0,3256.0,931.0,161.0,88.0,23.0,256.0,31.0,6.0,0.0,1.0,13.0,0.0,20.0,14.0,8.0,6.0,9.0,10.0,11.0,0.0,369.0,369.0,25.0,5.0,4.0,228.0,7.0,17.0,32.0,4.0,"4.0,",76.0,76.0,,,,,,,,,,,,,,,,,,knee injury,2020-01-18,2020-02-14,27.0,2020.0
281.0,aaron-hickey,Brentford FC,998.0,sct SCO,DF,Brentford,2002.0,9.0,8.0,679.0,4.0,0.0,7.5,0.0,3.0,0.0,229.0,287.0,3256.0,931.0,161.0,88.0,23.0,256.0,31.0,6.0,0.0,1.0,13.0,0.0,20.0,14.0,8.0,6.0,9.0,10.0,11.0,0.0,369.0,369.0,25.0,5.0,4.0,228.0,7.0,17.0,32.0,4.0,"4.0,",76.0,76.0,,,,,,,,,,,,,,,,,,knock,2019-12-02,2019-12-13,11.0,2019.0
1017.0,aaron-martin,1.FSV Mainz 05,1405.0,es ESP,DF,Mainz 05,1997.0,15.0,15.0,1241.0,1.0,0.0,13.8,3.0,11.0,5.0,529.0,700.0,8783.0,3609.0,297.0,245.0,121.0,486.0,212.0,28.0,0.0,2.0,108.0,43.0,30.0,21.0,15.0,3.0,12.0,11.0,17.0,0.0,786.0,785.0,15.0,8.0,11.0,411.0,15.0,6.0,55.0,1.0,"7.0,",,,,,,,,,,,,,,,,,,,,pulled hamstring at the adductors,2019-09-26,2019-10-06,10.0,2019.0
1017.0,aaron-martin,1.FSV Mainz 05,1405.0,es ESP,DF,Mainz 05,1997.0,15.0,15.0,1241.0,1.0,0.0,13.8,3.0,11.0,5.0,529.0,700.0,8783.0,3609.0,297.0,245.0,121.0,486.0,212.0,28.0,0.0,2.0,108.0,43.0,30.0,21.0,15.0,3.0,12.0,11.0,17.0,0.0,786.0,785.0,15.0,8.0,11.0,411.0,15.0,6.0,55.0,1.0,"7.0,",,,,,,,,,,,,,,,,,,,,knee problems,2018-09-05,2018-09-12,7.0,2018.0
60.0,aaron-ramsdale,Arsenal FC,1810.0,eng ENG,GK,Arsenal,1998.0,14.0,14.0,1260.0,0.0,0.0,14.0,0.0,0.0,0.0,281.0,408.0,7548.0,5293.0,74.0,130.0,203.0,323.0,84.0,26.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,437.0,437.0,1.0,0.0,0.0,228.0,0.0,2.0,8.0,2.0,"0.0,",81.0,84.0,,,,,,,,,,,,,,,,,,knock,2020-01-11,2020-01-17,6.0,2020.0
511.0,aaron-ramsey,OGC Nice,1811.0,wls WAL,MF,Nice,1990.0,12.0,5.0,578.0,0.0,0.0,6.4,1.0,9.0,1.0,326.0,387.0,5484.0,1203.0,168.0,135.0,58.0,352.0,35.0,16.0,0.0,7.0,24.0,18.0,16.0,9.0,6.0,6.0,8.0,9.0,9.0,0.0,454.0,454.0,14.0,6.0,11.0,306.0,7.0,10.0,47.0,3.0,"6.0,",74.0,74.0,,,,,,,,,,,,,,,,,,muscular problems,2021-11-19,2022-01-02,44.0,2022.0
511.0,aaron-ramsey,OGC Nice,1811.0,wls WAL,MF,Nice,1990.0,12.0,5.0,578.0,0.0,0.0,6.4,1.0,9.0,1.0,326.0,387.0,5484.0,1203.0,168.0,135.0,58.0,352.0,35.0,16.0,0.0,7.0,24.0,18.0,16.0,9.0,6.0,6.0,8.0,9.0,9.0,0.0,454.0,454.0,14.0,6.0,11.0,306.0,7.0,10.0,47.0,3.0,"6.0,",74.0,74.0,,,,,,,,,,,,,,,,,,muscular problems,2021-09-28,2021-10-16,18.0,2021.0
511.0,aaron-ramsey,OGC Nice,1811.0,wls WAL,MF,Nice,1990.0,12.0,5.0,578.0,0.0,0.0,6.4,1.0,9.0,1.0,326.0,387.0,5484.0,1203.0,168.0,135.0,58.0,352.0,35.0,16.0,0.0,7.0,24.0,18.0,16.0,9.0,6.0,6.0,8.0,9.0,9.0,0.0,454.0,454.0,14.0,6.0,11.0,306.0,7.0,10.0,47.0,3.0,"6.0,",74.0,74.0,,,,,,,,,,,,,,,,,,muscular problems,2021-08-24,2021-09-10,17.0,2021.0
511.0,aaron-ramsey,OGC Nice,1811.0,wls WAL,MF,Nice,1990.0,12.0,5.0,578.0,0.0,0.0,6.4,1.0,9.0,1.0,326.0,387.0,5484.0,1203.0,168.0,135.0,58.0,352.0,35.0,16.0,0.0,7.0,24.0,18.0,16.0,9.0,6.0,6.0,8.0,9.0,9.0,0.0,454.0,454.0,14.0,6.0,11.0,306.0,7.0,10.0,47.0,3.0,"6.0,",74.0,74.0,,,,,,,,,,,,,,,,,,thigh problems,2021-03-11,2021-04-02,22.0,2021.0
511.0,aaron-ramsey,OGC Nice,1811.0,wls WAL,MF,Nice,1990.0,12.0,5.0,578.0,0.0,0.0,6.4,1.0,9.0,1.0,326.0,387.0,5484.0,1203.0,168.0,135.0,58.0,352.0,35.0,16.0,0.0,7.0,24.0,18.0,16.0,9.0,6.0,6.0,8.0,9.0,9.0,0.0,454.0,454.0,14.0,6.0,11.0,306.0,7.0,10.0,47.0,3.0,"6.0,",74.0,74.0,,,,,,,,,,,,,,,,,,muscular problems,2021-02-01,2021-02-16,15.0,2021.0
511.0,aaron-ramsey,OGC Nice,1811.0,wls WAL,MF,Nice,1990.0,12.0,5.0,578.0,0.0,0.0,6.4,1.0,9.0,1.0,326.0,387.0,5484.0,1203.0,168.0,135.0,58.0,352.0,35.0,16.0,0.0,7.0,24.0,18.0,16.0,9.0,6.0,6.0,8.0,9.0,9.0,0.0,454.0,454.0,14.0,6.0,11.0,306.0,7.0,10.0,47.0,3.0,"6.0,",74.0,74.0,,,,,,,,,,,,,,,,,,muscle injury,2020-11-05,2020-11-22,17.0,2020.0
511.0,aaron-ramsey,OGC Nice,1811.0,wls WAL,MF,Nice,1990.0,12.0,5.0,578.0,0.0,0.0,6.4,1.0,9.0,1.0,326.0,387.0,5484.0,1203.0,168.0,135.0,58.0,352.0,35.0,16.0,0.0,7.0,24.0,18.0,16.0,9.0,6.0,6.0,8.0,9.0,9.0,0.0,454.0,454.0,14.0,6.0,11.0,306.0,7.0,10.0,47.0,3.0,"6.0,",74.0,74.0,,,,,,,,,,,,,,,,,,muscle injury,2020-10-12,2020-10-19,7.0,2020.0
511.0,aaron-ramsey,OGC Nice,1811.0,wls WAL,MF,Nice,1990.0,12.0,5.0,578.0,0.0,0.0,6.4,1.0,9.0,1.0,326.0,387.0,5484.0,1203.0,168.0,135.0,58.0,352.0,35.0,16.0,0.0,7.0,24.0,18.0,16.0,9.0,6.0,6.0,8.0,9.0,9.0,0.0,454.0,454.0,14.0,6.0,11.0,306.0,7.0,10.0,47.0,3.0,"6.0,",74.0,74.0,,,,,,,,,,,,,,,,,,stress response of the bone,2019-12-05,2019-12-14,9.0,2019.0
511.0,aaron-ramsey,OGC Nice,1811.0,wls WAL,MF,Nice,1990.0,12.0,5.0,578.0,0.0,0.0,6.4,1.0,9.0,1.0,326.0,387.0,5484.0,1203.0,168.0,135.0,58.0,352.0,35.0,16.0,0.0,7.0,24.0,18.0,16.0,9.0,6.0,6.0,8.0,9.0,9.0,0.0,454.0,454.0,14.0,6.0,11.0,306.0,7.0,10.0,47.0,3.0,"6.0,",74.0,74.0,,,,,,,,,,,,,,,,,,adductor problems,2019-10-10,2019-10-30,20.0,2019.0
511.0,aaron-ramsey,OGC Nice,1811.0,wls WAL,MF,Nice,1990.0,12.0,5.0,578.0,0.0,0.0,6.4,1.0,9.0,1.0,326.0,387.0,5484.0,1203.0,168.0,135.0,58.0,352.0,35.0,16.0,0.0,7.0,24.0,18.0,16.0,9.0,6.0,6.0,8.0,9.0,9.0,0.0,454.0,454.0,14.0,6.0,11.0,306.0,7.0,10.0,47.0,3.0,"6.0,",74.0,74.0,,,,,,,,,,,,,,,,,,lumbago,2019-08-28,2019-09-11,14.0,2019.0
511.0,aaron-ramsey,OGC Nice,1811.0,wls WAL,MF,Nice,1990.0,12.0,5.0,578.0,0.0,0.0,6.4,1.0,9.0,1.0,326.0,387.0,5484.0,1203.0,168.0,135.0,58.0,352.0,35.0,16.0,0.0,7.0,24.0,18.0,16.0,9.0,6.0,6.0,8.0,9.0,9.0,0.0,454.0,454.0,14.0,6.0,11.0,306.0,7.0,10.0,47.0,3.0,"6.0,",74.0,74.0,,,,,,,,,,,,,,,,,,biceps femoris muscle injury,2019-04-18,2019-08-26,130.0,2019.0
87.0,aaron-wan-bissaka,Manchester United,2294.0,eng ENG,DF,Manchester Utd,1997.0,1.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,2.0,12.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"2.0,",79.0,80.0,,,,,,,,,,,,,,,,,,back trouble,2022-09-12,2022-10-25,43.0,2022.0
87.0,aaron-wan-bissaka,Manchester United,2294.0,eng ENG,DF,Manchester Utd,1997.0,1.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,2.0,12.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"2.0,",79.0,80.0,,,,,,,,,,,,,,,,,,hand injury,2021-11-29,2021-12-04,5.0,2021.0
87.0,aaron-wan-bissaka,Manchester United,2294.0,eng ENG,DF,Manchester Utd,1997.0,1.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,2.0,12.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"2.0,",79.0,80.0,,,,,,,,,,,,,,,,,,back injury,2020-03-02,2020-03-07,5.0,2020.0
87.0,aaron-wan-bissaka,Manchester United,2294.0,eng ENG,DF,Manchester Utd,1997.0,1.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,2.0,12.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"2.0,",79.0,80.0,,,,,,,,,,,,,,,,,,back injury,2019-09-03,2019-09-13,10.0,2019.0
87.0,aaron-wan-bissaka,Manchester United,2294.0,eng ENG,DF,Manchester Utd,1997.0,1.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,2.0,12.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"2.0,",79.0,80.0,,,,,,,,,,,,,,,,,,hamstring injury,2019-02-10,2019-03-02,20.0,2019.0
87.0,aaron-wan-bissaka,Manchester United,2294.0,eng ENG,DF,Manchester Utd,1997.0,1.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,2.0,12.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"2.0,",79.0,80.0,,,,,,,,,,,,,,,,,,shoulder injury,2018-11-11,2018-11-23,12.0,2018.0
708.0,abdallah-sima,Angers SCO,2024.0,sn SEN,FW,Angers,2001.0,12.0,6.0,555.0,0.0,0.0,6.2,0.0,8.0,0.0,82.0,115.0,899.0,267.0,54.0,33.0,3.0,96.0,19.0,0.0,1.0,0.0,6.0,0.0,6.0,1.0,0.0,4.0,1.0,2.0,6.0,0.0,166.0,166.0,5.0,19.0,6.0,118.0,10.0,7.0,12.0,16.0,"16.0,",74.0,70.0,,,,,,,,,,,,,,,,,,groin injury,2021-12-10,2022-03-18,98.0,2022.0
708.0,abdallah-sima,Angers SCO,2024.0,sn SEN,FW,Angers,2001.0,12.0,6.0,555.0,0.0,0.0,6.2,0.0,8.0,0.0,82.0,115.0,899.0,267.0,54.0,33.0,3.0,96.0,19.0,0.0,1.0,0.0,6.0,0.0,6.0,1.0,0.0,4.0,1.0,2.0,6.0,0.0,166.0,166.0,5.0,19.0,6.0,118.0,10.0,7.0,12.0,16.0,"16.0,",74.0,70.0,,,,,,,,,,,,,,,,,,back injury,2021-11-02,2021-12-04,32.0,2021.0
708.0,abdallah-sima,Angers SCO,2024.0,sn SEN,FW,Angers,2001.0,12.0,6.0,555.0,0.0,0.0,6.2,0.0,8.0,0.0,82.0,115.0,899.0,267.0,54.0,33.0,3.0,96.0,19.0,0.0,1.0,0.0,6.0,0.0,6.0,1.0,0.0,4.0,1.0,2.0,6.0,0.0,166.0,166.0,5.0,19.0,6.0,118.0,10.0,7.0,12.0,16.0,"16.0,",74.0,70.0,,,,,,,,,,,,,,,,,,ankle injury,2021-09-24,2021-10-29,35.0,2021.0
708.0,abdallah-sima,Angers SCO,2024.0,sn SEN,FW,Angers,2001.0,12.0,6.0,555.0,0.0,0.0,6.2,0.0,8.0,0.0,82.0,115.0,899.0,267.0,54.0,33.0,3.0,96.0,19.0,0.0,1.0,0.0,6.0,0.0,6.0,1.0,0.0,4.0,1.0,2.0,6.0,0.0,166.0,166.0,5.0,19.0,6.0,118.0,10.0,7.0,12.0,16.0,"16.0,",74.0,70.0,,,,,,,,,,,,,,,,,,groin injury,2021-04-09,2021-05-07,28.0,2021.0
1538.0,abdelhamid-sabiri,UC Sampdoria,1920.0,ma MAR,"MF,FW",Sampdoria,1996.0,11.0,10.0,840.0,3.0,0.0,9.3,1.0,24.0,6.0,248.0,375.0,4500.0,1351.0,140.0,132.0,72.0,317.0,56.0,27.0,3.0,7.0,44.0,26.0,14.0,5.0,3.0,8.0,15.0,2.0,3.0,0.0,496.0,496.0,35.0,27.0,20.0,338.0,21.0,28.0,36.0,25.0,18.0,73.0,70.0,,,,,,,,,,,,,,,,,,back trouble,2020-02-09,2020-02-25,16.0,2020.0
1538.0,abdelhamid-sabiri,UC Sampdoria,1920.0,ma MAR,"MF,FW",Sampdoria,1996.0,11.0,10.0,840.0,3.0,0.0,9.3,1.0,24.0,6.0,248.0,375.0,4500.0,1351.0,140.0,132.0,72.0,317.0,56.0,27.0,3.0,7.0,44.0,26.0,14.0,5.0,3.0,8.0,15.0,2.0,3.0,0.0,496.0,496.0,35.0,27.0,20.0,338.0,21.0,28.0,36.0,25.0,18.0,73.0,70.0,,,,,,,,,,,,,,,,,,collarbone fracture,2018-12-05,2019-02-25,82.0,2019.0
1538.0,abdelhamid-sabiri,UC Sampdoria,1920.0,ma MAR,"MF,FW",Sampdoria,1996.0,11.0,10.0,840.0,3.0,0.0,9.3,1.0,24.0,6.0,248.0,375.0,4500.0,1351.0,140.0,132.0,72.0,317.0,56.0,27.0,3.0,7.0,44.0,26.0,14.0,5.0,3.0,8.0,15.0,2.0,3.0,0.0,496.0,496.0,35.0,27.0,20.0,338.0,21.0,28.0,36.0,25.0,18.0,73.0,70.0,,,,,,,,,,,,,,,,,,ankle injury,2018-10-02,2018-10-15,13.0,2018.0
1538.0,abdelhamid-sabiri,UC Sampdoria,1920.0,ma MAR,"MF,FW",Sampdoria,1996.0,11.0,10.0,840.0,3.0,0.0,9.3,1.0,24.0,6.0,248.0,375.0,4500.0,1351.0,140.0,132.0,72.0,317.0,56.0,27.0,3.0,7.0,44.0,26.0,14.0,5.0,3.0,8.0,15.0,2.0,3.0,0.0,496.0,496.0,35.0,27.0,20.0,338.0,21.0,28.0,36.0,25.0,18.0,73.0,70.0,,,,,,,,,,,,,,,,,,meniscal injury,2017-03-02,2017-04-28,57.0,2017.0
1538.0,abdelhamid-sabiri,UC Sampdoria,1920.0,ma MAR,"MF,FW",Sampdoria,1996.0,11.0,10.0,840.0,3.0,0.0,9.3,1.0,24.0,6.0,248.0,375.0,4500.0,1351.0,140.0,132.0,72.0,317.0,56.0,27.0,3.0,7.0,44.0,26.0,14.0,5.0,3.0,8.0,15.0,2.0,3.0,0.0,496.0,496.0,35.0,27.0,20.0,338.0,21.0,28.0,36.0,25.0,18.0,73.0,70.0,,,,,,,,,,,,,,,,,,torn meniscus,2015-11-05,2016-01-14,70.0,2016.0
1859.0,abdon-prats,RCD Mallorca,1786.0,es ESP,"FW,MF",Mallorca,1992.0,10.0,1.0,137.0,0.0,0.0,1.5,0.0,5.0,0.0,26.0,34.0,373.0,64.0,18.0,9.0,3.0,30.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,56.0,56.0,4.0,4.0,5.0,40.0,2.0,4.0,5.0,1.0,8.0,73.0,71.0,,,,,,,,,,,,,,,,,,knee injury,2019-08-08,2019-09-12,35.0,2019.0
